epoch,kl_epoch_epoch,kl_epoch_step,kl_step,mse_epoch_epoch,mse_epoch_step,mse_step,step
3,,65.84005737304688,65.84005737304688,,18.2519474029541,18.2519474029541,1399
3,,64.36924743652344,64.36924743652344,,17.659879684448242,17.659879684448242,1449
3,,63.445098876953125,63.445098876953125,,18.764856338500977,18.764856338500977,1499
3,,64.63430786132812,64.63430786132812,,17.82940101623535,17.82940101623535,1549
3,,63.56587219238281,63.56587219238281,,17.619932174682617,17.619932174682617,1599
3,,64.57508850097656,64.57508850097656,,17.620691299438477,17.620691299438477,1649
3,,63.313385009765625,63.313385009765625,,16.74532127380371,16.74532127380371,1699
3,,63.581298828125,63.581298828125,,16.55405044555664,16.55405044555664,1749
3,64.80574798583984,,,17.710031509399414,,,1763
4,,60.70454406738281,60.70454406738281,,16.808238983154297,16.808238983154297,1799
4,,61.834991455078125,61.834991455078125,,16.799598693847656,16.799598693847656,1849
4,,63.781951904296875,63.781951904296875,,17.217037200927734,17.217037200927734,1899
4,,63.951744079589844,63.951744079589844,,16.89581298828125,16.89581298828125,1949
4,,63.382713317871094,63.382713317871094,,16.979694366455078,16.979694366455078,1999
4,,61.418426513671875,61.418426513671875,,15.7863130569458,15.7863130569458,2049
4,,63.81288146972656,63.81288146972656,,16.734413146972656,16.734413146972656,2099
4,,63.04832458496094,63.04832458496094,,16.064489364624023,16.064489364624023,2149
4,,63.54344940185547,63.54344940185547,,16.76505470275879,16.76505470275879,2199
4,63.745304107666016,,,16.653446197509766,,,2204
5,,62.593658447265625,62.593658447265625,,16.70522689819336,16.70522689819336,2249
5,,64.00422668457031,64.00422668457031,,16.224201202392578,16.224201202392578,2299
5,,61.930213928222656,61.930213928222656,,16.60203742980957,16.60203742980957,2349
5,,62.76493835449219,62.76493835449219,,15.769922256469727,15.769922256469727,2399
5,,63.85243225097656,63.85243225097656,,14.507492065429688,14.507492065429688,2449
5,,64.26905059814453,64.26905059814453,,15.71103572845459,15.71103572845459,2499
5,,63.040130615234375,63.040130615234375,,15.485956192016602,15.485956192016602,2549
5,,65.45220947265625,65.45220947265625,,15.197369575500488,15.197369575500488,2599
5,63.22295379638672,,,15.810011863708496,,,2645
6,,62.793548583984375,62.793548583984375,,15.31961727142334,15.31961727142334,2649
6,,62.91416931152344,62.91416931152344,,14.29017162322998,14.29017162322998,2699
6,,61.08744812011719,61.08744812011719,,15.416460990905762,15.416460990905762,2749
6,,62.6798095703125,62.6798095703125,,15.395245552062988,15.395245552062988,2799
6,,62.042457580566406,62.042457580566406,,14.408650398254395,14.408650398254395,2849
6,,62.60663604736328,62.60663604736328,,14.850491523742676,14.850491523742676,2899
6,,62.51214599609375,62.51214599609375,,15.831656455993652,15.831656455993652,2949
6,,63.45030975341797,63.45030975341797,,14.611638069152832,14.611638069152832,2999
6,,64.47110748291016,64.47110748291016,,14.6365385055542,14.6365385055542,3049
6,63.11491012573242,,,15.146934509277344,,,3086
7,,62.85504150390625,62.85504150390625,,16.02092933654785,16.02092933654785,3099
7,,63.73602294921875,63.73602294921875,,14.46954345703125,14.46954345703125,3149
7,,62.279327392578125,62.279327392578125,,15.637567520141602,15.637567520141602,3199
7,,63.448333740234375,63.448333740234375,,13.7913236618042,13.7913236618042,3249
7,,63.692176818847656,63.692176818847656,,14.315872192382812,14.315872192382812,3299
7,,62.80442810058594,62.80442810058594,,14.278299331665039,14.278299331665039,3349
7,,63.88212585449219,63.88212585449219,,13.433993339538574,13.433993339538574,3399
7,,61.166717529296875,61.166717529296875,,15.013203620910645,15.013203620910645,3449
7,,63.286468505859375,63.286468505859375,,14.152276992797852,14.152276992797852,3499
7,63.02052307128906,,,14.56116008758545,,,3527
8,,63.50634765625,63.50634765625,,14.6226224899292,14.6226224899292,3549
8,,65.63343811035156,65.63343811035156,,14.756866455078125,14.756866455078125,3599
8,,62.86372375488281,62.86372375488281,,14.395692825317383,14.395692825317383,3649
8,,64.98836517333984,64.98836517333984,,14.414420127868652,14.414420127868652,3699
8,,63.168540954589844,63.168540954589844,,14.138587951660156,14.138587951660156,3749
8,,62.26466369628906,62.26466369628906,,14.521985054016113,14.521985054016113,3799
8,,63.565879821777344,63.565879821777344,,14.066217422485352,14.066217422485352,3849
8,,63.055328369140625,63.055328369140625,,14.694231986999512,14.694231986999512,3899
8,,62.19276428222656,62.19276428222656,,13.624165534973145,13.624165534973145,3949
8,62.92348861694336,,,14.2810697555542,,,3968
9,,63.09112548828125,63.09112548828125,,14.541632652282715,14.541632652282715,3999
9,,62.120018005371094,62.120018005371094,,14.667254447937012,14.667254447937012,4049
