epoch,kl_epoch_epoch,kl_epoch_step,kl_error,kl_step,mse_epoch_epoch,mse_epoch_step,mse_error,mse_step,step
8,,63.090431213378906,,63.090431213378906,,12.711807250976562,,12.711807250976562,7899
8,62.39436340332031,,,,12.743204116821289,,,,7937
9,,64.37200927734375,,64.37200927734375,,12.369805335998535,,12.369805335998535,7949
9,,61.849205017089844,,61.849205017089844,,12.2128324508667,,12.2128324508667,7999
9,,63.15367889404297,,63.15367889404297,,13.145179748535156,,13.145179748535156,8049
9,,59.43833923339844,,59.43833923339844,,11.473634719848633,,11.473634719848633,8099
9,,60.96067810058594,,60.96067810058594,,12.962515830993652,,12.962515830993652,8149
9,,63.76837158203125,,63.76837158203125,,11.2271728515625,,11.2271728515625,8199
9,,63.690338134765625,,63.690338134765625,,12.231127738952637,,12.231127738952637,8249
9,,62.57440185546875,,62.57440185546875,,13.056796073913574,,13.056796073913574,8299
9,,64.37792205810547,,64.37792205810547,,13.499661445617676,,13.499661445617676,8349
9,,61.582130432128906,,61.582130432128906,,12.58012866973877,,12.58012866973877,8399
9,,61.19517517089844,,61.19517517089844,,12.042574882507324,,12.042574882507324,8449
9,,60.27925109863281,,60.27925109863281,,12.764649391174316,,12.764649391174316,8499
9,,61.43720245361328,,61.43720245361328,,12.66893482208252,,12.66893482208252,8549
9,,61.41539001464844,,61.41539001464844,,11.485777854919434,,11.485777854919434,8599
9,,62.01421356201172,,62.01421356201172,,12.536779403686523,,12.536779403686523,8649
9,,61.66729736328125,,61.66729736328125,,12.591601371765137,,12.591601371765137,8699
9,,61.49970245361328,,61.49970245361328,,11.85639762878418,,11.85639762878418,8749
9,,60.73588562011719,,60.73588562011719,,13.349753379821777,,13.349753379821777,8799
9,62.16510009765625,,,,12.488890647888184,,,,8819
10,,61.837066650390625,,61.837066650390625,,11.480951309204102,,11.480951309204102,8849
10,,60.873443603515625,,60.873443603515625,,12.191019058227539,,12.191019058227539,8899
10,,62.100929260253906,,62.100929260253906,,12.334441184997559,,12.334441184997559,8949
10,,62.858978271484375,,62.858978271484375,,11.931405067443848,,11.931405067443848,8999
10,,62.3380126953125,,62.3380126953125,,12.673731803894043,,12.673731803894043,9049
10,,62.0902099609375,,62.0902099609375,,12.615340232849121,,12.615340232849121,9099
10,,60.76841735839844,,60.76841735839844,,12.029105186462402,,12.029105186462402,9149
10,,63.958961486816406,,63.958961486816406,,12.560647964477539,,12.560647964477539,9199
10,,62.99211120605469,,62.99211120605469,,12.308990478515625,,12.308990478515625,9249
10,,60.77751922607422,,60.77751922607422,,12.002184867858887,,12.002184867858887,9299
10,,61.244712829589844,,61.244712829589844,,12.063735008239746,,12.063735008239746,9349
10,,63.2769775390625,,63.2769775390625,,11.686360359191895,,11.686360359191895,9399
10,,62.755775451660156,,62.755775451660156,,12.012656211853027,,12.012656211853027,9449
10,,61.49224090576172,,61.49224090576172,,11.498506546020508,,11.498506546020508,9499
10,,62.321388244628906,,62.321388244628906,,11.83218002319336,,11.83218002319336,9549
10,,62.46900177001953,,62.46900177001953,,12.662004470825195,,12.662004470825195,9599
10,,62.92790222167969,,62.92790222167969,,12.156854629516602,,12.156854629516602,9649
10,,61.47534942626953,,61.47534942626953,,12.66972827911377,,12.66972827911377,9699
10,62.09457778930664,,,,12.264825820922852,,,,9701
11,,62.994606018066406,,62.994606018066406,,12.041885375976562,,12.041885375976562,9749
11,,62.36895751953125,,62.36895751953125,,12.544163703918457,,12.544163703918457,9799
11,,63.392303466796875,,63.392303466796875,,12.381133079528809,,12.381133079528809,9849
11,,59.34930419921875,,59.34930419921875,,12.879302978515625,,12.879302978515625,9899
11,,63.175682067871094,,63.175682067871094,,11.71635627746582,,11.71635627746582,9949
11,,62.86387634277344,,62.86387634277344,,11.522241592407227,,11.522241592407227,9999
11,,60.973289489746094,,60.973289489746094,,11.282950401306152,,11.282950401306152,10049
11,,61.868499755859375,,61.868499755859375,,11.563936233520508,,11.563936233520508,10099
11,,63.287445068359375,,63.287445068359375,,11.047078132629395,,11.047078132629395,10149
11,,60.23401641845703,,60.23401641845703,,11.324318885803223,,11.324318885803223,10199
11,,63.173797607421875,,63.173797607421875,,11.665323257446289,,11.665323257446289,10249
11,,62.130584716796875,,62.130584716796875,,12.243114471435547,,12.243114471435547,10299
11,,61.05638122558594,,61.05638122558594,,11.390888214111328,,11.390888214111328,10349
11,,63.147621154785156,,63.147621154785156,,12.952707290649414,,12.952707290649414,10399
11,,61.61018371582031,,61.61018371582031,,11.644643783569336,,11.644643783569336,10449
11,,60.32158660888672,,60.32158660888672,,12.409911155700684,,12.409911155700684,10499
11,,61.03297424316406,,61.03297424316406,,13.137057304382324,,13.137057304382324,10549
11,61.980018615722656,,,,12.080437660217285,,,,10583
12,,62.07939147949219,,62.07939147949219,,11.884574890136719,,11.884574890136719,10599
12,,63.805908203125,,63.805908203125,,11.980208396911621,,11.980208396911621,10649
12,,59.295989990234375,,59.295989990234375,,11.72937297821045,,11.72937297821045,10699
12,,62.29896545410156,,62.29896545410156,,11.74467658996582,,11.74467658996582,10749
12,,62.51863098144531,,62.51863098144531,,11.6433744430542,,11.6433744430542,10799
12,,61.28887939453125,,61.28887939453125,,12.205535888671875,,12.205535888671875,10849
12,,64.68301391601562,,64.68301391601562,,11.29002571105957,,11.29002571105957,10899
12,,62.58576965332031,,62.58576965332031,,11.439839363098145,,11.439839363098145,10949
12,,61.988555908203125,,61.988555908203125,,12.263386726379395,,12.263386726379395,10999
12,,63.25812530517578,,63.25812530517578,,11.505106925964355,,11.505106925964355,11049
12,,61.99726867675781,,61.99726867675781,,12.050995826721191,,12.050995826721191,11099
12,,60.80155944824219,,60.80155944824219,,11.297633171081543,,11.297633171081543,11149
12,,58.688568115234375,,58.688568115234375,,11.970678329467773,,11.970678329467773,11199
12,,61.50804138183594,,61.50804138183594,,11.780998229980469,,11.780998229980469,11249
12,,61.269935607910156,,61.269935607910156,,13.070582389831543,,13.070582389831543,11299
12,,60.84526824951172,,60.84526824951172,,12.068294525146484,,12.068294525146484,11349
12,,62.347564697265625,,62.347564697265625,,11.9544095993042,,11.9544095993042,11399
12,,59.01567077636719,,59.01567077636719,,12.045207977294922,,12.045207977294922,11449
12,61.851661682128906,,,,11.907552719116211,,,,11465
13,,59.762306213378906,,59.762306213378906,,11.9869966506958,,11.9869966506958,11499
13,,63.98197937011719,,63.98197937011719,,11.993127822875977,,11.993127822875977,11549
13,,59.98628234863281,,59.98628234863281,,11.593602180480957,,11.593602180480957,11599
13,,62.418243408203125,,62.418243408203125,,11.503722190856934,,11.503722190856934,11649
13,,62.225486755371094,,62.225486755371094,,12.399980545043945,,12.399980545043945,11699
13,,60.266822814941406,,60.266822814941406,,12.571724891662598,,12.571724891662598,11749
13,,61.49351501464844,,61.49351501464844,,12.314528465270996,,12.314528465270996,11799
13,,61.478431701660156,,61.478431701660156,,11.66407299041748,,11.66407299041748,11849
13,,61.9315185546875,,61.9315185546875,,11.77832317352295,,11.77832317352295,11899
13,,61.29371643066406,,61.29371643066406,,12.441105842590332,,12.441105842590332,11949
13,,64.22848510742188,,64.22848510742188,,11.820306777954102,,11.820306777954102,11999
13,,61.04283905029297,,61.04283905029297,,11.29948902130127,,11.29948902130127,12049
13,,63.61543273925781,,63.61543273925781,,11.705235481262207,,11.705235481262207,12099
13,,59.167572021484375,,59.167572021484375,,11.304865837097168,,11.304865837097168,12149
13,,61.34260559082031,,61.34260559082031,,11.394882202148438,,11.394882202148438,12199
13,,62.88288116455078,,62.88288116455078,,10.934178352355957,,10.934178352355957,12249
13,,59.290863037109375,,59.290863037109375,,11.671549797058105,,11.671549797058105,12299
13,61.7712287902832,,,,11.760704040527344,,,,12347
14,,61.02659606933594,,61.02659606933594,,11.679361343383789,,11.679361343383789,12349
14,,62.352149963378906,,62.352149963378906,,12.417503356933594,,12.417503356933594,12399
14,,62.446502685546875,,62.446502685546875,,12.0257568359375,,12.0257568359375,12449
14,,60.91548156738281,,60.91548156738281,,11.644818305969238,,11.644818305969238,12499
14,,58.91539001464844,,58.91539001464844,,12.92004108428955,,12.92004108428955,12549
14,,61.30950927734375,,61.30950927734375,,11.895012855529785,,11.895012855529785,12599
14,,59.44378662109375,,59.44378662109375,,11.581518173217773,,11.581518173217773,12649
14,,63.840362548828125,,63.840362548828125,,11.77360725402832,,11.77360725402832,12699
14,,63.52241516113281,,63.52241516113281,,11.304489135742188,,11.304489135742188,12749
14,,64.57118225097656,,64.57118225097656,,11.72268295288086,,11.72268295288086,12799
14,,62.50274658203125,,62.50274658203125,,12.140435218811035,,12.140435218811035,12849
14,,62.848106384277344,,62.848106384277344,,11.999987602233887,,11.999987602233887,12899
14,,60.86261749267578,,60.86261749267578,,11.993236541748047,,11.993236541748047,12949
14,,62.478912353515625,,62.478912353515625,,11.625470161437988,,11.625470161437988,12999
14,,62.302337646484375,,62.302337646484375,,11.47948932647705,,11.47948932647705,13049
14,,58.6387939453125,,58.6387939453125,,12.50721263885498,,12.50721263885498,13099
14,,63.54841613769531,,63.54841613769531,,11.420913696289062,,11.420913696289062,13149
14,,59.99981689453125,,59.99981689453125,,12.115694999694824,,12.115694999694824,13199
14,61.69841003417969,,,,11.652976036071777,,,,13229
15,,62.767417907714844,,62.767417907714844,,11.918971061706543,,11.918971061706543,13249
15,,61.94499206542969,,61.94499206542969,,10.692610740661621,,10.692610740661621,13299
15,,61.54541015625,,61.54541015625,,12.047364234924316,,12.047364234924316,13349
15,,62.37590026855469,,62.37590026855469,,12.067100524902344,,12.067100524902344,13399
15,,60.34069061279297,,60.34069061279297,,10.989526748657227,,10.989526748657227,13449
15,,63.370506286621094,,63.370506286621094,,11.611387252807617,,11.611387252807617,13499
15,,62.97969055175781,,62.97969055175781,,11.338294982910156,,11.338294982910156,13549
15,,61.99171447753906,,61.99171447753906,,11.593485832214355,,11.593485832214355,13599
15,,63.32734680175781,,63.32734680175781,,11.200056076049805,,11.200056076049805,13649
15,,60.86747741699219,,60.86747741699219,,11.902632713317871,,11.902632713317871,13699
15,,62.99998474121094,,62.99998474121094,,10.877497673034668,,10.877497673034668,13749
15,,61.24464416503906,,61.24464416503906,,11.373610496520996,,11.373610496520996,13799
15,,59.848114013671875,,59.848114013671875,,11.60038948059082,,11.60038948059082,13849
15,,60.56626892089844,,60.56626892089844,,10.753096580505371,,10.753096580505371,13899
15,,59.89398193359375,,59.89398193359375,,11.022765159606934,,11.022765159606934,13949
15,,62.62339782714844,,62.62339782714844,,11.806421279907227,,11.806421279907227,13999
15,,62.44928741455078,,62.44928741455078,,10.829543113708496,,10.829543113708496,14049
15,,62.47187805175781,,62.47187805175781,,11.759785652160645,,11.759785652160645,14099
15,61.55417251586914,,,,11.33099365234375,,,,14111
16,,61.78785705566406,,61.78785705566406,,11.211119651794434,,11.211119651794434,14149
16,,61.21051025390625,,61.21051025390625,,11.3766508102417,,11.3766508102417,14199
16,,64.65233612060547,,64.65233612060547,,11.30722713470459,,11.30722713470459,14249
16,,63.43182373046875,,63.43182373046875,,10.854342460632324,,10.854342460632324,14299
16,,60.70240020751953,,60.70240020751953,,10.72423267364502,,10.72423267364502,14349
16,,61.66822052001953,,61.66822052001953,,11.205873489379883,,11.205873489379883,14399
16,,61.46315002441406,,61.46315002441406,,12.20069408416748,,12.20069408416748,14449
16,,61.85157775878906,,61.85157775878906,,11.899682998657227,,11.899682998657227,14499
16,,61.632537841796875,,61.632537841796875,,11.030340194702148,,11.030340194702148,14549
16,,59.76825714111328,,59.76825714111328,,11.568319320678711,,11.568319320678711,14599
16,,63.40635681152344,,63.40635681152344,,10.28983211517334,,10.28983211517334,14649
16,,59.26158142089844,,59.26158142089844,,10.907243728637695,,10.907243728637695,14699
16,,61.23297119140625,,61.23297119140625,,10.426711082458496,,10.426711082458496,14749
16,,58.164154052734375,,58.164154052734375,,11.067442893981934,,11.067442893981934,14799
16,,60.73042297363281,,60.73042297363281,,11.062868118286133,,11.062868118286133,14849
16,,60.80360412597656,,60.80360412597656,,10.7788724899292,,10.7788724899292,14899
16,,61.943878173828125,,61.943878173828125,,11.494280815124512,,11.494280815124512,14949
16,61.53135681152344,,,,11.27081298828125,,,,14993
17,,61.12474822998047,,61.12474822998047,,11.042086601257324,,11.042086601257324,14999
17,,61.154258728027344,,61.154258728027344,,11.004660606384277,,11.004660606384277,15049
17,,61.820884704589844,,61.820884704589844,,11.185714721679688,,11.185714721679688,15099
17,,60.442840576171875,,60.442840576171875,,11.956820487976074,,11.956820487976074,15149
17,,61.68340301513672,,61.68340301513672,,11.561434745788574,,11.561434745788574,15199
17,,61.374755859375,,61.374755859375,,11.228811264038086,,11.228811264038086,15249
17,,64.16041564941406,,64.16041564941406,,11.60693359375,,11.60693359375,15299
17,,61.38029479980469,,61.38029479980469,,10.754938125610352,,10.754938125610352,15349
17,,58.291015625,,58.291015625,,10.521204948425293,,10.521204948425293,15399
17,,63.048980712890625,,63.048980712890625,,11.555587768554688,,11.555587768554688,15449
17,,59.6016845703125,,59.6016845703125,,11.029995918273926,,11.029995918273926,15499
17,,60.37347412109375,,60.37347412109375,,10.57059383392334,,10.57059383392334,15549
17,,61.23882293701172,,61.23882293701172,,10.873194694519043,,10.873194694519043,15599
17,,61.368011474609375,,61.368011474609375,,10.916499137878418,,10.916499137878418,15649
17,,60.261749267578125,,60.261749267578125,,11.033004760742188,,11.033004760742188,15699
17,,60.33350372314453,,60.33350372314453,,11.2955904006958,,11.2955904006958,15749
17,,60.277076721191406,,60.277076721191406,,11.409679412841797,,11.409679412841797,15799
17,,62.5823974609375,,62.5823974609375,,11.943442344665527,,11.943442344665527,15849
17,61.496212005615234,,,,11.216428756713867,,,,15875
18,,62.86705780029297,,62.86705780029297,,11.425628662109375,,11.425628662109375,15899
18,,61.122779846191406,,61.122779846191406,,11.250459671020508,,11.250459671020508,15949
18,,60.540008544921875,,60.540008544921875,,11.444430351257324,,11.444430351257324,15999
18,,64.64945983886719,,64.64945983886719,,11.592666625976562,,11.592666625976562,16049
18,,60.47520446777344,,60.47520446777344,,11.066426277160645,,11.066426277160645,16099
18,,61.033966064453125,,61.033966064453125,,11.881074905395508,,11.881074905395508,16149
18,,60.760719299316406,,60.760719299316406,,10.874582290649414,,10.874582290649414,16199
18,,62.48387908935547,,62.48387908935547,,11.852310180664062,,11.852310180664062,16249
18,,62.62312316894531,,62.62312316894531,,11.160758972167969,,11.160758972167969,16299
18,,60.878211975097656,,60.878211975097656,,10.693942070007324,,10.693942070007324,16349
